"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.04810356722869e-140,2.67038501228523,0.595,0.086,1.84244475350925e-135,"8","SEL1L3"
2.47677067399874e-139,2.60398926159398,0.504,0.059,6.4745262189001e-135,"8","FAM46C"
1.38271219503284e-129,2.58071352005291,0.446,0.05,3.61454794903536e-125,"8","MANF"
1.07178825230257e-122,2.56325909039559,0.355,0.033,2.80176167034415e-118,"8","PRDX4"
1.03070374663112e-120,2.62737248340309,0.545,0.083,2.6943626640684e-116,"8","LMAN1"
1.27129395035622e-118,5.03291296178251,0.587,0.118,3.32328951562619e-114,"8","IGLC2"
4.5512760065988e-116,3.077124594161,0.331,0.03,1.18974906088499e-111,"8","STMN1"
1.71454001954866e-115,2.23752471832347,0.326,0.029,4.48197906510215e-111,"8","TPD52"
2.32343883778507e-111,3.27499310053689,0.252,0.017,6.07370146585396e-107,"8","MCM4"
1.8654724481261e-107,2.52683629346879,0.298,0.026,4.87653152664643e-103,"8","UAP1"
2.63656958046497e-107,2.43076990843764,0.421,0.054,6.89225654029349e-103,"8","TXNDC11"
7.08334938547505e-107,2.68964013329513,0.256,0.019,1.85165836285703e-102,"8","SLC1A4"
1.15347275239639e-105,2.78201846039458,0.636,0.142,3.01529312203941e-101,"8","PDIA4"
2.08307092054218e-103,3.45018736784085,0.888,0.433,5.44535569338931e-99,"8","HSP90B1"
2.65163208709114e-100,2.50269656788707,0.306,0.03,6.93163143886495e-96,"8","TRAM2"
2.98806537348772e-100,2.41356456661549,0.376,0.046,7.81110169283425e-96,"8","SDF2L1"
2.50720912391642e-99,2.29300044496932,0.442,0.063,6.55409537082992e-95,"8","CRELD2"
1.41259207982749e-98,2.1928692172525,0.343,0.038,3.69265695587704e-94,"8","PIM2"
7.17026000142881e-97,2.32858309828912,0.397,0.053,1.87437766697351e-92,"8","SPCS2"
4.88676728703028e-94,2.26593170100211,0.562,0.111,1.27744983650259e-89,"8","SSR3"
9.21309022268748e-93,2.39439784628103,0.45,0.072,2.40839391511273e-88,"8","C19orf10"
4.26446097098975e-91,2.70159497731322,0.306,0.033,1.11477274242643e-86,"8","EAF2"
1.73513945473455e-87,2.54700785917468,0.384,0.055,4.53582804862159e-83,"8","SMC4"
5.74936157063349e-85,2.91447051710625,0.289,0.032,1.5029406081793e-80,"8","PCNA"
1.4937292308593e-84,1.97912465803655,0.475,0.084,3.90475758238928e-80,"8","HYOU1"
5.00778289859148e-84,1.8475878940579,0.302,0.034,1.3090845275208e-79,"8","FKBP11"
4.68538456869895e-83,2.4752117495468,0.591,0.145,1.22480638010359e-78,"8","XBP1"
8.84390237861057e-83,2.38710642058901,0.31,0.038,2.31188452079259e-78,"8","PPIB"
1.90221491133468e-81,1.99155762280739,0.293,0.034,4.97257999971998e-77,"8","CD59"
9.41863034818811e-81,2.35283891172145,0.281,0.032,2.46212415931986e-76,"8","STT3A"
3.71566847209354e-78,2.1514774970777,0.409,0.068,9.71312895289971e-74,"8","ERLEC1"
4.68641506821869e-77,1.68642977323671,0.388,0.061,1.22507576298305e-72,"8","CXXC5"
2.50107393274303e-76,2.01478049647712,0.661,0.18,6.53805736758356e-72,"8","SSR4"
6.08795094905941e-76,1.96011967568217,0.364,0.055,1.59145125759362e-71,"8","KDELR2"
7.4378951394188e-76,2.11209095423173,0.314,0.042,1.94434016839547e-71,"8","OSTC"
5.04224927907573e-75,2.15090741484801,0.599,0.156,1.31809438404319e-70,"8","PDIA6"
5.05966837342319e-71,2.12890986628032,0.55,0.134,1.32264790949656e-66,"8","MAN1A1"
6.6163063239709e-68,1.87164999652118,0.479,0.103,1.72956863614923e-63,"8","DNAJB11"
9.50138246943678e-68,1.46381116661226,0.397,0.07,2.48375639133547e-63,"8","TP53INP1"
1.96798097955728e-66,1.93896026083977,0.38,0.067,5.14449907866068e-62,"8","CLPTM1L"
2.9894362119052e-66,2.0768604730714,0.645,0.208,7.81468520154137e-62,"8","UBE2J1"
9.69906436145069e-65,2.24493270746378,0.256,0.033,2.53543241472683e-60,"8","SRPRB"
6.53959101682666e-63,1.758578776662,0.264,0.035,1.70951448770866e-58,"8","UBA5"
3.41722395050568e-62,1.72770797433354,0.343,0.058,8.93296512901691e-58,"8","SLC39A7"
7.25265414490327e-62,1.78174332261827,0.269,0.037,1.89591632001916e-57,"8","AARS"
6.03167100427228e-61,1.48611748531087,0.471,0.103,1.57673911722682e-56,"8","ST6GAL1"
1.07749340573589e-60,1.74799459743664,0.607,0.179,2.81667551193419e-56,"8","SUB1"
4.6902206711387e-60,1.66151608451849,0.351,0.063,1.22607058564237e-55,"8","WHSC1"
6.95765800243162e-60,1.94438162652418,0.306,0.049,1.81880137841565e-55,"8","MCM7"
1.46133486623961e-59,1.7210439587411,0.393,0.078,3.82007547383695e-55,"8","HM13"
1.78858578547071e-59,1.71165462467651,0.318,0.053,4.67554210179897e-55,"8","TMEM208"
8.48647329083372e-59,1.46979079497857,0.306,0.049,2.21844898295684e-54,"8","TCF3"
1.64381308766816e-58,1.3320668793345,0.277,0.041,4.29709179247334e-54,"8","GLCCI1"
1.45172643038451e-57,1.75217185417412,0.285,0.045,3.79495806166814e-53,"8","FKBP2"
3.36373422114938e-57,1.8379561649341,0.583,0.177,8.79313762750661e-53,"8","HDLBP"
6.93251459956657e-57,1.37737695408536,0.36,0.068,1.8122286414727e-52,"8","NUCB2"
